laboratorios Laproff -  -  - Antioquia
GFB PRO 300 (CN018022)
Historial de eventos

'Rango : 'Por tiempo:' (01-29-2025 05:48:48 ... 02-05-2025 06:48:48)
'Filtro :   usuarios = 'Todos los usuarios'  Eventos = 'Todos los eventos'

Marca de tiempo,Evento
01-29-2025 22:58:03,'valor cambió Preselección de limpieza del filtro 1 - Mando Desde  a  - por linaro (Lina Rios Otalvaro)
01-29-2025 22:58:50,'valor cambió Preselección de limpieza del filtro 1 - Mando Desde  a  - por linaro (Lina Rios Otalvaro)
01-29-2025 22:59:35,'valor cambió Preselección de limpieza del filtro 1 - Mando Desde  a  - por linaro (Lina Rios Otalvaro)
01-29-2025 23:06:40,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-29-2025 23:06:49,'valor cambió Llenar unidad de aspersión  - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-29-2025 23:07:23,'valor cambió Llenar unidad de aspersión  - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
01-29-2025 23:07:27,'valor cambió Llenar unidad de aspersión  - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-29-2025 23:07:35,'valor cambió Llenar unidad de aspersión  - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
01-29-2025 23:07:41,'valor cambió Llenar unidad de aspersión  - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-29-2025 23:07:47,'valor cambió bomba de aspersión reversa - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-29-2025 23:09:08,'valor cambió bomba de aspersión reversa - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
01-29-2025 23:11:52,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 80 RPM a 20 RPM - por linaro (Lina Rios Otalvaro)
01-29-2025 23:12:36,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 20 RPM a 80 RPM - por linaro (Lina Rios Otalvaro)
01-29-2025 23:12:46,'valor cambió bomba de aspersión reversa - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-29-2025 23:13:02,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 80 RPM a 20 RPM - por linaro (Lina Rios Otalvaro)
01-29-2025 23:13:42,'valor cambió bomba de aspersión reversa - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
01-29-2025 23:13:44,'valor cambió Llenar unidad de aspersión  - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
01-29-2025 23:49:56,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 20 RPM a 0 RPM - por linaro (Lina Rios Otalvaro)
01-29-2025 23:50:08,'valor cambió Llenar unidad de aspersión  - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-29-2025 23:51:21,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 0 RPM a 10 RPM - por linaro (Lina Rios Otalvaro)
01-29-2025 23:55:38,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 10 RPM a 20 RPM - por linaro (Lina Rios Otalvaro)
01-29-2025 23:58:34,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 20 RPM a 30 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:00:36,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 30 RPM a 40 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:02:54,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 40 RPM a 50 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:05:05,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 50 RPM a 60 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:07:01,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 60 RPM a 70 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:08:43,'valor cambió Velocidad de la bomba de aspersión (PM300500) - Punto Establecido Desde 70 RPM a 80 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:10:36,'valor cambió Llenar unidad de aspersión  - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
01-30-2025 00:29:17,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 600 RPM a 72 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:29:46,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-30-2025 00:33:00,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 72 RPM a 100 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:34:22,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 100 RPM a 180 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:34:28,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 180 RPM a 150 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:35:48,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 150 RPM a 200 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:37:26,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 200 RPM a 250 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:39:12,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 250 RPM a 300 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:41:43,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 300 RPM a 350 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:43:55,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
01-30-2025 00:46:05,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 350 RPM a 400 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:46:07,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-30-2025 00:48:15,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 400 RPM a 450 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:50:10,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 450 RPM a 500 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:51:54,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 500 RPM a 550 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:53:27,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 550 RPM a 600 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:55:29,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 600 RPM a 650 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:57:05,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 650 RPM a 700 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:58:16,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 700 RPM a 720 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 00:59:31,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
01-30-2025 00:59:53,'valor cambió Velocidad del molino seco (FM501002) - Punto Establecido Desde 720 RPM a 500 RPM - por linaro (Lina Rios Otalvaro)
01-30-2025 02:40:41,'valor cambió Lámpara (X203020) - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-30-2025 02:44:33,'receta detenida en operación 1 (Charging)
01-30-2025 02:44:33,'Abrir proceso
01-30-2025 02:44:50,'Cerrar proceso
01-30-2025 02:46:54,'receta detenida en operación 1 (Precalentamiento)
01-30-2025 02:46:54,'Abrir proceso
01-30-2025 02:48:49,'el cambio manual de una operación a la operación 3 (Granulacion)
01-30-2025 02:50:40,'valor cambió  (Operación 3) - Punto Establecido Desde 65 °C a 20 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 02:50:40,'valor cambió  (Operación 3) - la seguridad Valor Desde 60 °C a 20 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 02:50:56,'receta iniciada en operación 3 (Granulacion)
01-30-2025 02:53:13,'el cambio manual de una operación a la operación 1 (Precalentamiento)
01-30-2025 02:53:34,'valor cambió  (Operación 1) - Punto Establecido Desde 55 °C a 20 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 02:53:34,'valor cambió  (Operación 1) - la seguridad Valor Desde 50 °C a 20 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:03:13,'Cambio de una operación a la operación 2 (Carga de producto)
01-30-2025 03:03:31,'receta detenida en operación 2 (Carga de producto)
01-30-2025 03:03:45,'el cambio manual de una operación a la operación 1 (Precalentamiento)
01-30-2025 03:04:10,'valor cambió  (Operación 1) - Val. de paso Desde 10 hh:mm:ss a 30 hh:mm:ss - por linaro (Lina Rios Otalvaro)
01-30-2025 03:04:18,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 03:11:05,'valor cambió  (Operación 1) - Punto Establecido Desde 20 °C a 30 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:11:06,'valor cambió  (Operación 1) - la seguridad Valor Desde 20 °C a 30 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:12:52,'valor cambió  (Operación 1) - Punto Establecido Desde 10 °C a 10 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:12:52,'valor cambió  (Operación 1) - Punto Establecido Desde 30 °C a 40 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:12:52,'valor cambió  (Operación 1) - la seguridad Valor Desde 30 °C a 40 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:13:48,'receta detenida en operación 1 (Precalentamiento)
01-30-2025 03:17:36,'valor cambió  (Operación 1) - Punto Establecido Desde 40 °C a 50 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:17:36,'valor cambió  (Operación 1) - la seguridad Valor Desde 40 °C a 50 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:18:31,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 03:20:12,'receta detenida en operación 1 (Precalentamiento)
01-30-2025 03:24:02,'valor cambió  (Operación 1) - Punto Establecido Desde 50 °C a 60 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:24:03,'valor cambió  (Operación 1) - la seguridad Valor Desde 50 °C a 60 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:24:08,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 03:25:41,'receta detenida en operación 1 (Precalentamiento)
01-30-2025 03:27:40,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 03:27:46,'receta detenida en operación 1 (Precalentamiento)
01-30-2025 03:27:54,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 03:29:25,'receta detenida en operación 1 (Precalentamiento)
01-30-2025 03:30:29,'valor cambió  (Operación 1) - Punto Establecido Desde 60 °C a 70 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:30:29,'valor cambió  (Operación 1) - la seguridad Valor Desde 60 °C a 70 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:30:38,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 03:31:59,'receta detenida en operación 1 (Precalentamiento)
01-30-2025 03:33:19,'valor cambió  (Operación 1) - Punto Establecido Desde 70 °C a 80 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:33:19,'valor cambió  (Operación 1) - la seguridad Valor Desde 70 °C a 80 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:33:22,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 03:37:22,'valor cambió  (Operación 1) - Límite de alarma máximo Desde 70 °C a 90 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:41:15,'el cambio manual de una operación a la operación 3 (Granulacion)
01-30-2025 03:41:47,'valor cambió  (Operación 3) - Punto Establecido Desde 20 °C a 80 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:41:47,'valor cambió  (Operación 3) - la seguridad Valor Desde 20 °C a 80 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:41:48,'valor cambió  (Operación 3) - Límite de alarma máximo Desde 75 °C a 90 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:52:19,'el cambio manual de una operación a la operación 5 (Descarga del producto)
01-30-2025 03:52:19,'Cambio de una operación a la operación 5 (Descarga del producto)
01-30-2025 03:52:21,'el cambio manual de una operación a la operación 5 (Descarga del producto)
01-30-2025 03:52:21,'Cambio de una operación a la operación 5 (Descarga del producto)
01-30-2025 03:52:24,'el cambio manual de una operación a la operación 5 (Descarga del producto)
01-30-2025 03:52:24,'Cambio de una operación a la operación 5 (Descarga del producto)
01-30-2025 03:52:27,'receta detenida en operación 5 (Descarga del producto)
01-30-2025 03:52:33,'el cambio manual de una operación a la operación 4 (Secado)
01-30-2025 03:52:34,'receta iniciada en operación 5 (Descarga del producto)
01-30-2025 03:52:34,'Cambio de una operación a la operación 5 (Descarga del producto)
01-30-2025 03:52:37,'receta detenida en operación 5 (Descarga del producto)
01-30-2025 03:52:45,'el cambio manual de una operación a la operación 4 (Secado)
01-30-2025 03:53:06,'valor cambió  (Operación 4) - Punto Establecido Desde 60 °C a 80 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:53:06,'valor cambió  (Operación 4) - la seguridad Valor Desde 70 °C a 80 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:53:06,'valor cambió  (Operación 4) - Val. de paso Desde 0 hh:mm:ss a 30 hh:mm:ss - por linaro (Lina Rios Otalvaro)
01-30-2025 03:53:59,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 80 °C a 90 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:54:08,'receta iniciada en operación 5 (Descarga del producto)
01-30-2025 03:54:08,'Cambio de una operación a la operación 5 (Descarga del producto)
01-30-2025 03:54:11,'receta detenida en operación 5 (Descarga del producto)
01-30-2025 03:54:18,'el cambio manual de una operación a la operación 4 (Secado)
01-30-2025 03:55:17,'el cambio manual de una operación a la operación 3 (Granulacion)
01-30-2025 03:55:27,'receta iniciada en operación 3 (Granulacion)
01-30-2025 03:59:20,'valor cambió  (Operación 3) - Punto Establecido Desde 80 °C a 90 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:59:20,'valor cambió  (Operación 3) - la seguridad Valor Desde 80 °C a 90 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 03:59:20,'valor cambió  (Operación 3) - Límite de alarma máximo Desde 90 °C a 95 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 04:00:58,'valor cambió Lámpara (X203020) - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-30-2025 04:02:51,'receta pausada en operación 3 (Granulacion)
01-30-2025 04:03:54,'receta iniciada en operación 3 (Granulacion)
01-30-2025 04:06:13,'receta detenida en operación 3 (Granulacion)
01-30-2025 04:15:07,'Cerrar proceso
01-30-2025 05:52:53,'receta detenida en operación 1 (Precalentamiento)
01-30-2025 05:52:53,'Abrir proceso
01-30-2025 05:53:55,'valor cambió  (Operación 1) - Límite de alarma máximo Desde 80 °C a 95 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 05:54:17,'valor cambió  (Operación 1) - Punto Establecido Desde 70 °C a 90 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 05:54:17,'valor cambió  (Operación 1) - la seguridad Valor Desde 65 °C a 80 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 05:54:47,'valor cambió  (Operación 1) - Val. de paso Desde 10 hh:mm:ss a 30 hh:mm:ss - por linaro (Lina Rios Otalvaro)
01-30-2025 05:54:54,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 06:00:29,'receta pausada en operación 1 (Precalentamiento)
01-30-2025 06:01:05,'valor cambió  (Operación 1) - la seguridad Valor Desde 80 °C a 90 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 06:01:17,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 06:04:06,'valor cambió  (Operación 1) - la seguridad Valor Desde 90 °C a 90 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 06:04:44,'receta pausada en operación 1 (Precalentamiento)
01-30-2025 06:05:15,'valor cambió  (Operación 1) - Límite de alarma máximo Desde 95 °C a 100 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 06:05:34,'valor cambió  (Operación 1) - la seguridad Valor Desde 90 °C a 90 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 06:05:37,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 06:08:30,'receta pausada en operación 1 (Precalentamiento)
01-30-2025 06:08:52,'valor cambió Modo de servicio - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-30-2025 06:09:04,'receta detenida en operación 1 (Precalentamiento)
01-30-2025 06:09:17,'valor cambió Modo de servicio - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-30-2025 06:10:03,'valor cambió Temperatura del aire de entrada (T104050) - Max. Max. Límite de alarma Desde 81.0 °C a 95.0 °C - por linaro (Lina Rios Otalvaro)
01-30-2025 06:10:16,'receta iniciada en operación 1 (Precalentamiento)
01-30-2025 06:17:16,'valor cambió  (Operación 1) - Punto Establecido Desde 2000 m3/h a 2500 m3/h - por linaro (Lina Rios Otalvaro)
01-30-2025 06:18:03,'valor cambió  (Operación 1) - Punto Establecido Desde 2500 m3/h a 3500 m3/h - por linaro (Lina Rios Otalvaro)
01-30-2025 06:20:45,'valor cambió  (Operación 1) - Val. de paso Desde 30 hh:mm:ss a 45 hh:mm:ss - por linaro (Lina Rios Otalvaro)
01-30-2025 06:22:22,'valor cambió Lámpara (X203020) - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-30-2025 06:27:12,'receta detenida en operación 1 (Precalentamiento)
01-30-2025 06:27:19,'valor cambió Modo de servicio - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-30-2025 06:27:38,'valor cambió Modo de espera - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
01-30-2025 06:27:45,'valor cambió Modo de servicio - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
01-30-2025 06:28:16,'el cambio manual de una operación a la operación 2 (Carga de producto)
01-30-2025 06:31:24,'receta iniciada en operación 2 (Carga de producto)
01-30-2025 06:31:56,'receta detenida en operación 2 (Carga de producto)
01-30-2025 06:32:43,'receta iniciada en operación 2 (Carga de producto)
01-30-2025 06:33:50,'valor cambió  (Operación 2) - Punto Establecido Desde 85 % a 10 % - por linaro (Lina Rios Otalvaro)
01-30-2025 06:34:10,'valor cambió  (Operación 2) - Punto Establecido Desde 10 % a 20 % - por linaro (Lina Rios Otalvaro)
01-30-2025 06:35:55,'valor cambió  (Operación 2) - Punto Establecido Desde 20 % a 50 % - por linaro (Lina Rios Otalvaro)
01-30-2025 06:37:11,'valor cambió  (Operación 2) - Punto Establecido Desde 50 % a 75 % - por linaro (Lina Rios Otalvaro)
01-30-2025 06:38:23,'valor cambió  (Operación 2) - Punto Establecido Desde 75 % a 100 % - por linaro (Lina Rios Otalvaro)
01-30-2025 06:39:03,'valor cambió  (Operación 2) - Punto Establecido Desde 100 % a 25 % - por linaro (Lina Rios Otalvaro)
01-30-2025 06:39:41,'el cambio manual de una operación a la operación 3 (Precalentamiento 2)
01-30-2025 06:40:02,'valor cambió  (Operación 3) - Punto Establecido Desde 1000 m3/h a 800 m3/h - por linaro (Lina Rios Otalvaro)
01-30-2025 06:42:38,'Cambio de una operación a la operación 4 (Granulacion)
01-30-2025 06:43:13,'el cambio manual de una operación a la operación 5 (Secado)
01-30-2025 06:43:19,'Cambio de una operación a la operación 6 (Descarga)
01-30-2025 06:43:25,'el cambio manual de una operación a la operación 4 (Granulacion)
01-30-2025 06:43:25,'Cambio de una operación a la operación 4 (Granulacion)
01-30-2025 06:44:08,'valor cambió  (Operación 3) - Val. de paso Desde 52 °C a 0 °C - por linaro (Lina Rios Otalvaro)
